
		=====| REDE NEURAL ARTIFICIAL EVOLUTIVA |=====

	OBJETIVO: Aprendizado da Funcao Logica P E Q.

	Licoes:
	 LICAO    P    Q  (Resultado Esperado)
	+------+----+----+---------------------+
	(1) - 0   0   0
	(2) - 0   1   0
	(3) - 1   0   0
	(4) - 1   1   1


	Learning Rate: 0.20
	Sinapse Threshold: 0.60
	Populacao MAXIMA: 300.
	3 MUTACOES a cada sequencia de 5 GERACOES.
	TOTAL de GERACOES: 10.




	INICIO DO TREINAMENTO: Dia: 8   Mes: 5   Ano: 2024

Dia da Semana: 3.
14:4:7.


	 TABELA DE INDIVIDUOS:
| 	(1) 	| numero = 1 	| endr = 0067FE80 	| err = 0 	| 1 -> 2 	| genes = 0.46,0.45,0.59,0.04,0.88,0.72,	|
| 	(1) 	| numero = 618 	| endr = 0067FE80 	| err = 0 	| 618 -> 621 	| genes = 0.55,0.04,0.11,0.81,0.87,1.00,	|
| 	(1) 	| numero = 621 	| endr = 0067FE80 	| err = 0 	| 621 -> 622 	| genes = 0.55,0.04,0.11,0.18,0.99,0.73,	|
| 	(1) 	| numero = 622 	| endr = 0067FE80 	| err = 0 	| 622 -> 630 	| genes = 0.55,0.04,0.11,0.96,0.44,0.59,	|
| 	(1) 	| numero = 630 	| endr = 0067FE80 	| err = 0 	| 630 -> 633 	| genes = 0.29,0.35,0.45,0.49,0.52,0.84,	|
| 	(1) 	| numero = 633 	| endr = 0067FE80 	| err = 0 	| 633 -> 634 	| genes = 0.29,0.35,0.45,0.94,0.80,0.03,	|
| 	(1) 	| numero = 634 	| endr = 0067FE80 	| err = 0 	| 634 -> 637 	| genes = 0.29,0.35,0.45,0.98,0.59,0.75,	|
| 	(1) 	| numero = 637 	| endr = 0067FE80 	| err = 0 	| 637 -> 638 	| genes = 0.29,0.35,0.45,0.95,0.57,0.26,	|
| 	(1) 	| numero = 638 	| endr = 0067FE80 	| err = 0 	| 638 -> 641 	| genes = 0.46,0.45,0.59,0.94,0.80,0.03,	|
| 	(1) 	| numero = 641 	| endr = 0067FE80 	| err = 0 	| 641 -> 642 	| genes = 0.46,0.45,0.59,0.04,0.88,0.72,	|
| 	(1) 	| numero = 642 	| endr = 0067FE80 	| err = 0 	| 642 -> 645 	| genes = 0.50,0.25,0.50,0.95,0.57,0.26,	|
| 	(1) 	| numero = 645 	| endr = 0067FE80 	| err = 0 	| 645 -> 646 	| genes = 0.50,0.25,0.50,0.51,0.41,0.67,	|
| 	(1) 	| numero = 646 	| endr = 0067FE80 	| err = 0 	| 646 -> 649 	| genes = 0.50,0.25,0.50,0.04,0.88,0.72,	|
| 	(1) 	| numero = 649 	| endr = 0067FE80 	| err = 0 	| 649 -> 650 	| genes = 0.50,0.25,0.50,0.95,0.57,0.26,	|
| 	(1) 	| numero = 650 	| endr = 0067FE80 	| err = 0 	| 650 -> 653 	| genes = 0.12,0.15,0.55,0.51,0.41,0.67,	|
| 	(1) 	| numero = 653 	| endr = 0067FE80 	| err = 0 	| 653 -> 654 	| genes = 0.12,0.15,0.55,0.49,0.27,0.93,	|
| 	(1) 	| numero = 654 	| endr = 0067FE80 	| err = 0 	| 654 -> 657 	| genes = 0.12,0.15,0.55,0.95,0.57,0.26,	|
| 	(1) 	| numero = 657 	| endr = 0067FE80 	| err = 0 	| 657 -> 658 	| genes = 0.12,0.15,0.55,0.51,0.41,0.67,	|
| 	(1) 	| numero = 658 	| endr = 0067FE80 	| err = 0 	| 658 -> 661 	| genes = 0.59,0.20,0.31,0.49,0.27,0.93,	|
| 	(1) 	| numero = 661 	| endr = 0067FE80 	| err = 0 	| 661 -> 662 	| genes = 0.59,0.20,0.31,0.88,0.42,0.30,	|
| 	(1) 	| numero = 662 	| endr = 0067FE80 	| err = 0 	| 662 -> 665 	| genes = 0.59,0.20,0.31,0.51,0.41,0.67,	|
| 	(1) 	| numero = 665 	| endr = 0067FE80 	| err = 0 	| 665 -> 666 	| genes = 0.59,0.20,0.31,0.88,0.42,0.30,	|
| 	(1) 	| numero = 666 	| endr = 0067FE80 	| err = 0 	| 666 -> 669 	| genes = 0.38,0.12,0.25,0.88,0.42,0.30,	|
| 	(1) 	| numero = 669 	| endr = 0067FE80 	| err = 0 	| 669 -> 670 	| genes = 0.38,0.12,0.25,0.84,0.51,0.84,	|
| 	(1) 	| numero = 670 	| endr = 0067FE80 	| err = 0 	| 670 -> 673 	| genes = 0.38,0.12,0.25,0.88,0.42,0.30,	|
| 	(1) 	| numero = 673 	| endr = 0067FE80 	| err = 0 	| 673 -> 674 	| genes = 0.38,0.12,0.25,0.50,0.10,0.81,	|
| 	(1) 	| numero = 674 	| endr = 0067FE80 	| err = 0 	| 674 -> 677 	| genes = 0.48,0.54,0.26,0.84,0.51,0.84,	|
| 	(1) 	| numero = 677 	| endr = 0067FE80 	| err = 0 	| 677 -> 678 	| genes = 0.48,0.54,0.26,0.00,0.85,0.85,	|
| 	(1) 	| numero = 678 	| endr = 0067FE80 	| err = 0 	| 678 -> 681 	| genes = 0.48,0.54,0.26,0.50,0.10,0.81,	|
| 	(1) 	| numero = 681 	| endr = 0067FE80 	| err = 0 	| 681 -> 682 	| genes = 0.48,0.54,0.26,0.84,0.51,0.84,	|
| 	(1) 	| numero = 682 	| endr = 0067FE80 	| err = 0 	| 682 -> 685 	| genes = 0.18,0.32,0.49,0.00,0.85,0.85,	|
| 	(1) 	| numero = 685 	| endr = 0067FE80 	| err = 0 	| 685 -> 686 	| genes = 0.18,0.32,0.49,0.56,0.87,0.06,	|
| 	(1) 	| numero = 686 	| endr = 0067FE80 	| err = 0 	| 686 -> 689 	| genes = 0.18,0.32,0.49,0.84,0.51,0.84,	|
| 	(1) 	| numero = 689 	| endr = 0067FE80 	| err = 0 	| 689 -> 690 	| genes = 0.18,0.32,0.49,0.97,0.97,0.10,	|
| 	(1) 	| numero = 690 	| endr = 0067FE80 	| err = 0 	| 690 -> 693 	| genes = 0.39,0.65,0.30,0.56,0.87,0.06,	|
| 	(1) 	| numero = 693 	| endr = 0067FE80 	| err = 0 	| 693 -> 694 	| genes = 0.39,0.65,0.30,0.56,0.87,0.06,	|
| 	(1) 	| numero = 694 	| endr = 0067FE80 	| err = 0 	| 694 -> 697 	| genes = 0.53,0.82,0.25,0.97,0.97,0.10,	|
| 	(1) 	| numero = 697 	| endr = 0067FE80 	| err = 0 	| 697 -> 698 	| genes = 0.53,0.82,0.25,0.16,0.51,0.23,	|
| 	(1) 	| numero = 698 	| endr = 0067FE80 	| err = 0 	| 698 -> 702 	| genes = 0.53,0.82,0.25,0.56,0.87,0.06,	|
| 	(1) 	| numero = 702 	| endr = 0067FE80 	| err = 0 	| 702 -> 705 	| genes = 0.67,0.52,0.55,0.16,0.51,0.23,	|
| 	(1) 	| numero = 705 	| endr = 0067FE80 	| err = 0 	| 705 -> 706 	| genes = 0.67,0.52,0.55,0.32,0.12,0.97,	|
| 	(1) 	| numero = 706 	| endr = 0067FE80 	| err = 0 	| 706 -> 709 	| genes = 0.08,0.44,0.53,0.32,0.12,0.97,	|
| 	(1) 	| numero = 709 	| endr = 0067FE80 	| err = 0 	| 709 -> 710 	| genes = 0.08,0.44,0.53,0.34,0.78,0.43,	|
| 	(1) 	| numero = 710 	| endr = 0067FE80 	| err = 0 	| 710 -> 713 	| genes = 0.08,0.44,0.53,0.32,0.12,0.97,	|
| 	(1) 	| numero = 713 	| endr = 0067FE80 	| err = 0 	| 713 -> 714 	| genes = 0.08,0.44,0.53,0.36,1.00,0.85,	|
| 	(1) 	| numero = 714 	| endr = 0067FE80 	| err = 0 	| 714 -> 717 	| genes = 0.40,0.33,0.46,0.34,0.78,0.43,	|
| 	(1) 	| numero = 717 	| endr = 0067FE80 	| err = 0 	| 717 -> 718 	| genes = 0.40,0.33,0.46,0.17,0.97,0.71,	|
| 	(1) 	| numero = 718 	| endr = 0067FE80 	| err = 0 	| 718 -> 721 	| genes = 0.40,0.33,0.46,0.36,1.00,0.85,	|
| 	(1) 	| numero = 721 	| endr = 0067FE80 	| err = 0 	| 721 -> 722 	| genes = 0.40,0.33,0.46,0.34,0.78,0.43,	|
| 	(1) 	| numero = 722 	| endr = 0067FE80 	| err = 0 	| 722 -> 725 	| genes = 0.27,0.15,0.46,0.17,0.97,0.71,	|
| 	(1) 	| numero = 725 	| endr = 0067FE80 	| err = 0 	| 725 -> 726 	| genes = 0.27,0.15,0.46,0.86,0.71,0.60,	|
| 	(1) 	| numero = 726 	| endr = 0067FE80 	| err = 0 	| 726 -> 729 	| genes = 0.27,0.15,0.46,0.34,0.78,0.43,	|
| 	(1) 	| numero = 729 	| endr = 0067FE80 	| err = 0 	| 729 -> 730 	| genes = 0.27,0.15,0.46,0.17,0.97,0.71,	|
| 	(1) 	| numero = 730 	| endr = 0067FE80 	| err = 0 	| 730 -> 733 	| genes = 0.26,0.53,0.46,0.86,0.71,0.60,	|
| 	(1) 	| numero = 733 	| endr = 0067FE80 	| err = 0 	| 733 -> 734 	| genes = 0.26,0.53,0.46,0.47,0.19,0.49,	|
| 	(1) 	| numero = 734 	| endr = 0067FE80 	| err = 0 	| 734 -> 737 	| genes = 0.26,0.53,0.46,0.17,0.97,0.71,	|
| 	(1) 	| numero = 737 	| endr = 0067FE80 	| err = 0 	| 737 -> 738 	| genes = 0.26,0.53,0.46,0.47,0.19,0.49,	|
| 	(1) 	| numero = 738 	| endr = 0067FE80 	| err = 0 	| 738 -> 741 	| genes = 0.35,0.39,0.53,0.47,0.19,0.49,	|
| 	(1) 	| numero = 741 	| endr = 0067FE80 	| err = 0 	| 741 -> 742 	| genes = 0.35,0.39,0.53,0.57,0.97,0.50,	|
| 	(1) 	| numero = 742 	| endr = 0067FE80 	| err = 0 	| 742 -> 745 	| genes = 0.35,0.39,0.53,0.47,0.19,0.49,	|
| 	(1) 	| numero = 745 	| endr = 0067FE80 	| err = 0 	| 745 -> 746 	| genes = 0.35,0.39,0.53,0.67,0.69,0.68,	|
| 	(1) 	| numero = 746 	| endr = 0067FE80 	| err = 0 	| 746 -> 749 	| genes = 0.13,0.34,0.56,0.57,0.97,0.50,	|
| 	(1) 	| numero = 749 	| endr = 0067FE80 	| err = 0 	| 749 -> 750 	| genes = 0.13,0.34,0.56,0.40,0.53,0.73,	|
| 	(1) 	| numero = 750 	| endr = 0067FE80 	| err = 0 	| 750 -> 753 	| genes = 0.13,0.34,0.56,0.67,0.69,0.68,	|
| 	(1) 	| numero = 753 	| endr = 0067FE80 	| err = 0 	| 753 -> 754 	| genes = 0.13,0.34,0.56,0.40,0.53,0.73,	|
| 	(1) 	| numero = 754 	| endr = 0067FE80 	| err = 0 	| 754 -> 757 	| genes = 0.55,0.24,0.08,0.40,0.53,0.73,	|
| 	(1) 	| numero = 757 	| endr = 0067FE80 	| err = 0 	| 757 -> 758 	| genes = 0.55,0.24,0.08,0.98,0.59,0.75,	|
| 	(1) 	| numero = 758 	| endr = 0067FE80 	| err = 0 	| 758 -> 761 	| genes = 0.55,0.24,0.08,0.40,0.53,0.73,	|
| 	(1) 	| numero = 761 	| endr = 0067FE80 	| err = 0 	| 761 -> 762 	| genes = 0.55,0.24,0.08,0.98,0.96,0.65,	|
| 	(1) 	| numero = 762 	| endr = 0067FE80 	| err = 0 	| 762 -> 765 	| genes = 0.58,0.53,0.26,0.98,0.59,0.75,	|
| 	(1) 	| numero = 765 	| endr = 0067FE80 	| err = 0 	| 765 -> 766 	| genes = 0.58,0.53,0.26,0.60,0.31,0.57,	|
| 	(1) 	| numero = 766 	| endr = 0067FE80 	| err = 0 	| 766 -> 769 	| genes = 0.58,0.53,0.26,0.98,0.96,0.65,	|
| 	(1) 	| numero = 769 	| endr = 0067FE80 	| err = 0 	| 769 -> 770 	| genes = 0.58,0.53,0.26,0.98,0.59,0.75,	|
| 	(1) 	| numero = 770 	| endr = 0067FE80 	| err = 0 	| 770 -> 773 	| genes = 0.56,0.51,0.24,0.60,0.31,0.57,	|
| 	(1) 	| numero = 773 	| endr = 0067FE80 	| err = 0 	| 773 -> 774 	| genes = 0.56,0.51,0.24,0.73,0.77,0.34,	|
| 	(1) 	| numero = 774 	| endr = 0067FE80 	| err = 0 	| 774 -> 777 	| genes = 0.56,0.51,0.24,0.98,0.59,0.75,	|
| 	(1) 	| numero = 777 	| endr = 0067FE80 	| err = 0 	| 777 -> 778 	| genes = 0.56,0.51,0.24,0.60,0.31,0.57,	|
| 	(1) 	| numero = 778 	| endr = 0067FE80 	| err = 0 	| 778 -> 781 	| genes = 0.13,0.68,0.50,0.73,0.77,0.34,	|
| 	(1) 	| numero = 781 	| endr = 0067FE80 	| err = 0 	| 781 -> 782 	| genes = 0.13,0.68,0.50,0.42,0.98,0.34,	|
| 	(1) 	| numero = 782 	| endr = 0067FE80 	| err = 0 	| 782 -> 785 	| genes = 0.13,0.68,0.50,0.60,0.31,0.57,	|
| 	(1) 	| numero = 785 	| endr = 0067FE80 	| err = 0 	| 785 -> 786 	| genes = 0.13,0.68,0.50,0.73,0.77,0.34,	|
| 	(1) 	| numero = 786 	| endr = 0067FE80 	| err = 0 	| 786 -> 789 	| genes = 0.59,0.61,0.32,0.42,0.98,0.34,	|
| 	(1) 	| numero = 789 	| endr = 0067FE80 	| err = 0 	| 789 -> 790 	| genes = 0.59,0.61,0.32,0.42,0.98,0.34,	|
| 	(1) 	| numero = 790 	| endr = 0067FE80 	| err = 0 	| 790 -> 793 	| genes = 0.31,0.29,0.55,0.73,0.77,0.34,	|
| 	(1) 	| numero = 793 	| endr = 0067FE80 	| err = 0 	| 793 -> 794 	| genes = 0.31,0.29,0.55,0.67,0.92,0.43,	|
| 	(1) 	| numero = 794 	| endr = 0067FE80 	| err = 0 	| 794 -> 797 	| genes = 0.31,0.29,0.55,0.42,0.98,0.34,	|
| 	(1) 	| numero = 797 	| endr = 0067FE80 	| err = 0 	| 797 -> 798 	| genes = 0.31,0.29,0.55,0.10,0.76,0.02,	|
| 	(1) 	| numero = 798 	| endr = 0067FE80 	| err = 0 	| 798 -> 801 	| genes = 0.19,0.97,0.41,0.67,0.92,0.43,	|
| 	(1) 	| numero = 801 	| endr = 0067FE80 	| err = 0 	| 801 -> 802 	| genes = 0.19,0.97,0.41,0.67,0.92,0.43,	|
| 	(1) 	| numero = 802 	| endr = 0067FE80 	| err = 0 	| 802 -> 805 	| genes = 0.15,0.65,0.45,0.10,0.76,0.02,	|
| 	(1) 	| numero = 805 	| endr = 0067FE80 	| err = 0 	| 805 -> 806 	| genes = 0.15,0.65,0.45,0.19,0.38,0.27,	|
| 	(1) 	| numero = 806 	| endr = 0067FE80 	| err = 0 	| 806 -> 813 	| genes = 0.15,0.65,0.45,0.67,0.92,0.43,	|
| 	(1) 	| numero = 813 	| endr = 0067FE80 	| err = 0 	| 813 -> 814 	| genes = 0.30,0.27,0.32,0.54,0.59,0.72,	|
| 	(1) 	| numero = 814 	| endr = 0067FE80 	| err = 0 	| 814 -> 817 	| genes = 0.57,0.26,0.04,0.54,0.59,0.72,	|
| 	(1) 	| numero = 817 	| endr = 0067FE80 	| err = 0 	| 817 -> 818 	| genes = 0.57,0.26,0.04,0.96,0.64,0.55,	|
| 	(1) 	| numero = 818 	| endr = 0067FE80 	| err = 0 	| 818 -> 821 	| genes = 0.34,0.27,0.54,0.54,0.59,0.72,	|
| 	(1) 	| numero = 821 	| endr = 0067FE80 	| err = 0 	| 821 -> 825 	| genes = 0.34,0.27,0.54,0.33,0.22,0.94,	|
| 	(1) 	| numero = 825 	| endr = 0067FE80 	| err = 0 	| 825 -> 829 	| genes = 0.95,0.44,0.34,0.37,0.57,0.26,	|
| 	(1) 	| numero = 829 	| endr = 0067FE80 	| err = 0 	| 829 -> 830 	| genes = 0.61,0.93,0.56,0.14,0.36,0.37,	|
| 	(1) 	| numero = 830 	| endr = 0067FE80 	| err = 0 	| 830 -> 833 	| genes = 0.44,0.70,0.46,0.37,0.57,0.26,	|
| 	(1) 	| numero = 833 	| endr = 0067FE80 	| err = 0 	| 833 -> 834 	| genes = 0.44,0.90,0.46,0.93,0.69,0.50,	|
| 	(1) 	| numero = 834 	| endr = 0067FE80 	| err = 0 	| 834 -> 837 	| genes = 0.44,0.90,0.46,0.14,0.36,0.37,	|
| 	(1) 	| numero = 837 	| endr = 0067FE80 	| err = 0 	| 837 -> 838 	| genes = 0.44,0.90,0.46,0.87,0.27,0.37,	|
| 	(1) 	| numero = 838 	| endr = 0067FE80 	| err = 0 	| 838 -> 841 	| genes = 0.40,0.10,0.57,0.93,0.69,0.50,	|
| 	(1) 	| numero = 841 	| endr = 0067FE80 	| err = 0 	| 841 -> 842 	| genes = 0.40,0.10,0.57,0.93,0.69,0.50,	|
| 	(1) 	| numero = 842 	| endr = 0067FE80 	| err = 0 	| 842 -> 845 	| genes = 0.58,0.89,0.09,0.87,0.27,0.37,	|
| 	(1) 	| numero = 845 	| endr = 0067FE80 	| err = 0 	| 845 -> 846 	| genes = 0.58,0.89,0.09,0.87,0.27,0.37,	|
| 	(1) 	| numero = 846 	| endr = 0067FE80 	| err = 0 	| 846 -> 849 	| genes = 0.58,0.36,0.22,0.93,0.69,0.50,	|
| 	(1) 	| numero = 849 	| endr = 0067FE80 	| err = 0 	| 849 -> 850 	| genes = 0.58,0.36,0.22,0.09,0.98,0.20,	|
| 	(1) 	| numero = 850 	| endr = 0067FE80 	| err = 0 	| 850 -> 853 	| genes = 0.58,0.36,0.22,0.87,0.27,0.37,	|
| 	(1) 	| numero = 853 	| endr = 0067FE80 	| err = 0 	| 853 -> 854 	| genes = 0.58,0.36,0.22,0.31,0.68,0.76,	|
| 	(1) 	| numero = 854 	| endr = 0067FE80 	| err = 0 	| 854 -> 857 	| genes = 0.34,0.01,0.33,0.09,0.98,0.20,	|
| 	(1) 	| numero = 857 	| endr = 0067FE80 	| err = 0 	| 857 -> 858 	| genes = 0.34,0.01,0.33,0.05,0.96,0.44,	|
| 	(1) 	| numero = 858 	| endr = 0067FE80 	| err = 0 	| 858 -> 861 	| genes = 0.34,0.01,0.33,0.31,0.68,0.76,	|
| 	(1) 	| numero = 861 	| endr = 0067FE80 	| err = 0 	| 861 -> 862 	| genes = 0.34,0.01,0.33,0.09,0.98,0.20,	|
| 	(1) 	| numero = 862 	| endr = 0067FE80 	| err = 0 	| 862 -> 865 	| genes = 0.14,0.16,0.56,0.05,0.96,0.44,	|
| 	(1) 	| numero = 865 	| endr = 0067FE80 	| err = 0 	| 865 -> 866 	| genes = 0.14,0.16,0.56,0.13,0.77,0.12,	|
| 	(1) 	| numero = 866 	| endr = 0067FE80 	| err = 0 	| 866 -> 869 	| genes = 0.14,0.16,0.56,0.09,0.98,0.20,	|
| 	(1) 	| numero = 869 	| endr = 0067FE80 	| err = 0 	| 869 -> 870 	| genes = 0.14,0.16,0.56,0.05,0.96,0.44,	|
| 	(1) 	| numero = 870 	| endr = 0067FE80 	| err = 0 	| 870 -> 873 	| genes = 0.52,0.52,0.20,0.13,0.77,0.12,	|
| 	(1) 	| numero = 873 	| endr = 0067FE80 	| err = 0 	| 873 -> 874 	| genes = 0.52,0.52,0.20,0.25,0.55,0.44,	|
| 	(1) 	| numero = 874 	| endr = 0067FE80 	| err = 0 	| 874 -> 877 	| genes = 0.52,0.52,0.20,0.05,0.96,0.44,	|
| 	(1) 	| numero = 877 	| endr = 0067FE80 	| err = 0 	| 877 -> 878 	| genes = 0.52,0.52,0.20,0.25,0.55,0.44,	|
| 	(1) 	| numero = 878 	| endr = 0067FE80 	| err = 0 	| 878 -> 881 	| genes = 0.41,0.61,0.54,0.25,0.55,0.44,	|
| 	(1) 	| numero = 881 	| endr = 0067FE80 	| err = 0 	| 881 -> 885 	| genes = 0.41,0.61,0.54,0.47,0.97,0.49,	|
| 	(1) 	| numero = 885 	| endr = 0067FE80 	| err = 0 	| 885 -> 886 	| genes = 0.50,0.08,0.26,0.95,0.57,0.26,	|
| 	(1) 	| numero = 886 	| endr = 0067FE80 	| err = 0 	| 886 -> 889 	| genes = 0.50,0.08,0.26,0.47,0.97,0.49,	|
| 	(1) 	| numero = 889 	| endr = 0067FE80 	| err = 0 	| 889 -> 890 	| genes = 0.50,0.08,0.26,0.08,0.60,0.75,	|
| 	(1) 	| numero = 890 	| endr = 0067FE80 	| err = 0 	| 890 -> 893 	| genes = 0.46,0.45,0.59,0.95,0.57,0.26,	|
| 	(1) 	| numero = 893 	| endr = 0067FE80 	| err = 0 	| 893 -> 894 	| genes = 0.46,0.45,0.59,0.04,0.88,0.72,	|
| 	(1) 	| numero = 894 	| endr = 0067FE80 	| err = 0 	| 894 -> 897 	| genes = 0.46,0.45,0.59,0.08,0.60,0.75,	|
| 	(1) 	| numero = 897 	| endr = 0067FE80 	| err = 0 	| 897 -> 898 	| genes = 0.46,0.45,0.59,0.95,0.57,0.26,	|
| 	(1) 	| numero = 898 	| endr = 0067FE80 	| err = 0 	| 898 -> 301 	| genes = 0.50,0.25,0.50,0.04,0.88,0.72,	|
| 	(1) 	| numero = 301 	| endr = 0067FE80 	| err = 0 	| 301 -> 302 	| genes = 0.46,0.45,0.59,0.95,0.57,0.26,	|
| 	(1) 	| numero = 302 	| endr = 0067FE80 	| err = 0 	| 302 -> 305 	| genes = 0.50,0.25,0.50,0.04,0.88,0.72,	|
| 	(1) 	| numero = 305 	| endr = 0067FE80 	| err = 0 	| 305 -> 306 	| genes = 0.50,0.25,0.50,0.51,0.41,0.67,	|
| 	(1) 	| numero = 306 	| endr = 0067FE80 	| err = 0 	| 306 -> 309 	| genes = 0.12,0.15,0.55,0.95,0.57,0.26,	|
| 	(1) 	| numero = 309 	| endr = 0067FE80 	| err = 0 	| 309 -> 310 	| genes = 0.12,0.15,0.55,0.49,0.27,0.93,	|
| 	(1) 	| numero = 310 	| endr = 0067FE80 	| err = 0 	| 310 -> 313 	| genes = 0.59,0.20,0.31,0.51,0.41,0.67,	|
| 	(1) 	| numero = 313 	| endr = 0067FE80 	| err = 0 	| 313 -> 318 	| genes = 0.59,0.20,0.31,0.88,0.42,0.30,	|
| 	(1) 	| numero = 318 	| endr = 0067FE80 	| err = 0 	| 318 -> 321 	| genes = 0.38,0.12,0.25,0.88,0.42,0.30,	|
| 	(1) 	| numero = 321 	| endr = 0067FE80 	| err = 0 	| 321 -> 322 	| genes = 0.38,0.12,0.25,0.84,0.51,0.84,	|
| 	(1) 	| numero = 322 	| endr = 0067FE80 	| err = 0 	| 322 -> 325 	| genes = 0.48,0.54,0.26,0.50,0.10,0.81,	|
| 	(1) 	| numero = 325 	| endr = 0067FE80 	| err = 0 	| 325 -> 326 	| genes = 0.48,0.54,0.26,0.00,0.85,0.85,	|
| 	(1) 	| numero = 326 	| endr = 0067FE80 	| err = 0 	| 326 -> 329 	| genes = 0.18,0.32,0.49,0.84,0.51,0.84,	|
| 	(1) 	| numero = 329 	| endr = 0067FE80 	| err = 0 	| 329 -> 333 	| genes = 0.18,0.32,0.49,0.56,0.87,0.06,	|
| 	(1) 	| numero = 333 	| endr = 0067FE80 	| err = 0 	| 333 -> 334 	| genes = 0.39,0.65,0.30,0.97,0.97,0.10,	|
| 	(1) 	| numero = 334 	| endr = 0067FE80 	| err = 0 	| 334 -> 337 	| genes = 0.53,0.82,0.25,0.56,0.87,0.06,	|
| 	(1) 	| numero = 337 	| endr = 0067FE80 	| err = 0 	| 337 -> 341 	| genes = 0.53,0.82,0.25,0.16,0.51,0.23,	|
| 	(1) 	| numero = 341 	| endr = 0067FE80 	| err = 0 	| 341 -> 346 	| genes = 0.67,0.52,0.55,0.32,0.12,0.97,	|
| 	(1) 	| numero = 346 	| endr = 0067FE80 	| err = 0 	| 346 -> 349 	| genes = 0.08,0.44,0.53,0.32,0.12,0.97,	|
| 	(1) 	| numero = 349 	| endr = 0067FE80 	| err = 0 	| 349 -> 350 	| genes = 0.08,0.44,0.53,0.34,0.78,0.43,	|
| 	(1) 	| numero = 350 	| endr = 0067FE80 	| err = 0 	| 350 -> 353 	| genes = 0.40,0.33,0.46,0.36,1.00,0.85,	|
| 	(1) 	| numero = 353 	| endr = 0067FE80 	| err = 0 	| 353 -> 354 	| genes = 0.40,0.33,0.46,0.17,0.97,0.71,	|
| 	(1) 	| numero = 354 	| endr = 0067FE80 	| err = 0 	| 354 -> 357 	| genes = 0.27,0.15,0.46,0.34,0.78,0.43,	|
| 	(1) 	| numero = 357 	| endr = 0067FE80 	| err = 0 	| 357 -> 358 	| genes = 0.27,0.15,0.46,0.86,0.71,0.60,	|
| 	(1) 	| numero = 358 	| endr = 0067FE80 	| err = 0 	| 358 -> 361 	| genes = 0.26,0.53,0.46,0.17,0.97,0.71,	|
| 	(1) 	| numero = 361 	| endr = 0067FE80 	| err = 0 	| 361 -> 366 	| genes = 0.26,0.53,0.46,0.47,0.19,0.49,	|
| 	(1) 	| numero = 366 	| endr = 0067FE80 	| err = 0 	| 366 -> 369 	| genes = 0.35,0.39,0.53,0.47,0.19,0.49,	|
| 	(1) 	| numero = 369 	| endr = 0067FE80 	| err = 0 	| 369 -> 370 	| genes = 0.35,0.39,0.53,0.57,0.97,0.50,	|
| 	(1) 	| numero = 370 	| endr = 0067FE80 	| err = 0 	| 370 -> 373 	| genes = 0.13,0.34,0.56,0.67,0.69,0.68,	|
| 	(1) 	| numero = 373 	| endr = 0067FE80 	| err = 0 	| 373 -> 378 	| genes = 0.13,0.34,0.56,0.40,0.53,0.73,	|
| 	(1) 	| numero = 378 	| endr = 0067FE80 	| err = 0 	| 378 -> 381 	| genes = 0.55,0.24,0.08,0.40,0.53,0.73,	|
| 	(1) 	| numero = 381 	| endr = 0067FE80 	| err = 0 	| 381 -> 382 	| genes = 0.55,0.24,0.08,0.98,0.59,0.75,	|
| 	(1) 	| numero = 382 	| endr = 0067FE80 	| err = 0 	| 382 -> 385 	| genes = 0.58,0.53,0.26,0.98,0.96,0.65,	|
| 	(1) 	| numero = 385 	| endr = 0067FE80 	| err = 0 	| 385 -> 386 	| genes = 0.58,0.53,0.26,0.60,0.31,0.57,	|
| 	(1) 	| numero = 386 	| endr = 0067FE80 	| err = 0 	| 386 -> 389 	| genes = 0.56,0.51,0.24,0.98,0.59,0.75,	|
| 	(1) 	| numero = 389 	| endr = 0067FE80 	| err = 0 	| 389 -> 390 	| genes = 0.56,0.51,0.24,0.73,0.77,0.34,	|
| 	(1) 	| numero = 390 	| endr = 0067FE80 	| err = 0 	| 390 -> 393 	| genes = 0.13,0.68,0.50,0.60,0.31,0.57,	|
| 	(1) 	| numero = 393 	| endr = 0067FE80 	| err = 0 	| 393 -> 394 	| genes = 0.13,0.68,0.50,0.42,0.98,0.34,	|
| 	(1) 	| numero = 394 	| endr = 0067FE80 	| err = 0 	| 394 -> 398 	| genes = 0.59,0.61,0.32,0.73,0.77,0.34,	|
| 	(1) 	| numero = 398 	| endr = 0067FE80 	| err = 0 	| 398 -> 401 	| genes = 0.31,0.29,0.55,0.42,0.98,0.34,	|
| 	(1) 	| numero = 401 	| endr = 0067FE80 	| err = 0 	| 401 -> 405 	| genes = 0.31,0.29,0.55,0.67,0.92,0.43,	|
| 	(1) 	| numero = 405 	| endr = 0067FE80 	| err = 0 	| 405 -> 406 	| genes = 0.19,0.97,0.41,0.10,0.76,0.02,	|
| 	(1) 	| numero = 406 	| endr = 0067FE80 	| err = 0 	| 406 -> 409 	| genes = 0.15,0.65,0.45,0.67,0.92,0.43,	|
| 	(1) 	| numero = 409 	| endr = 0067FE80 	| err = 0 	| 409 -> 417 	| genes = 0.15,0.65,0.45,0.19,0.38,0.27,	|
| 	(1) 	| numero = 417 	| endr = 0067FE80 	| err = 0 	| 417 -> 422 	| genes = 0.30,0.27,0.32,0.54,0.59,0.72,	|
